"c_name","source","r_id","r_year","r_month","r_female","p_interest","p_economy","Econ_Dem","Dec_Dem","Eff_Dem","Comp_Dem"
"Mauritania","Arab Barometer Wave VII",121677,2021,11,1,"Very uninterested","Good","Disagree","Disagree","Disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121678,2021,12,0,"Very uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121679,2022,1,0,"Very interested","Very good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121680,2021,12,1,"Very uninterested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121681,2022,1,1,"Interested","Very bad","Agree","Agree","Disagree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121682,2021,11,0,"Uninterested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121683,2022,1,1,"Very interested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121684,2022,1,0,"Uninterested","Good","Disagree","Disagree","Agree","Disagree"
"Mauritania","Arab Barometer Wave VII",121685,2022,1,0,"Interested","Bad","Agree","Disagree","Disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121686,2022,1,1,"Very uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121687,2022,1,1,"Very uninterested","Very bad","Strongly disagree","Strongly disagree","Strongly disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121688,2022,1,1,"Very uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121689,2022,1,1,"Very interested","Very bad","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121690,2022,1,1,"Uninterested","Good","Disagree","Disagree","Disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121691,2022,1,1,"Uninterested","Very bad","Agree","Agree","Agree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121692,2022,1,0,"Uninterested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121693,2022,1,0,"Very uninterested","Good","Disagree","Disagree","Disagree","Disagree"
"Mauritania","Arab Barometer Wave VII",121694,2022,1,0,"Very uninterested","Bad","Agree","Agree","Agree","Agree"
"Mauritania","Arab Barometer Wave VII",121695,2022,1,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121696,2022,1,1,"Very uninterested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121697,2022,1,0,"Very uninterested","Good","Disagree","Disagree","Disagree","Disagree"
"Mauritania","Arab Barometer Wave VII",121698,2022,1,0,"Uninterested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121699,2021,12,0,"Very uninterested","Bad","Agree","Agree","Agree","Agree"
"Mauritania","Arab Barometer Wave VII",121700,2022,1,0,"Very uninterested","Good","Strongly agree","Strongly agree","Strongly agree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121701,2022,1,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121702,2022,1,0,"Uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121703,2022,1,0,"Very uninterested","Good","Agree","Disagree","Disagree","Disagree"
"Mauritania","Arab Barometer Wave VII",121704,2022,1,1,"Uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121705,2021,12,1,"Very uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121706,2022,1,1,"Uninterested","Very bad","Strongly disagree","Strongly disagree","Strongly disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121707,2022,1,1,"Very uninterested","Very bad","Disagree","Disagree","Disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121708,2021,12,0,"Very uninterested","Good","Agree","Agree","Strongly agree",NA
"Mauritania","Arab Barometer Wave VII",121709,2022,1,1,"Uninterested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121710,2021,12,0,"Uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121711,2021,11,0,"Interested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121712,2022,1,0,"Very uninterested","Good","Agree","Agree","Agree","Strongly disagree"
"Mauritania","Arab Barometer Wave VII",121713,2021,11,0,"Very uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121714,2022,1,0,"Very uninterested","Very bad","Strongly disagree","Strongly disagree","Strongly disagree","Disagree"
"Mauritania","Arab Barometer Wave VII",121715,2022,1,1,"Very uninterested","Good","Disagree","Disagree","Disagree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121716,2022,1,0,"Very uninterested","Good","Disagree","Disagree","Disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121717,2022,1,0,"Uninterested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121718,2022,1,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121719,2022,1,1,"Very uninterested","Very bad","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree"
"Mauritania","Arab Barometer Wave VII",121720,2022,1,1,"Very uninterested","Bad","Strongly agree","Strongly agree","Strongly agree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121721,2022,1,1,"Interested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121722,2022,1,0,"Interested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121723,2022,1,0,"Very interested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121724,2022,1,1,"Uninterested","Bad","Agree","Agree","Agree","Agree"
"Mauritania","Arab Barometer Wave VII",121725,2022,1,0,"Uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121726,2022,1,1,"Very uninterested","Good","Disagree","Disagree","Disagree","Disagree"
"Mauritania","Arab Barometer Wave VII",121727,2022,1,0,"Uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121728,2022,1,0,"Uninterested","Very bad",NA,NA,"Strongly agree",NA
"Mauritania","Arab Barometer Wave VII",121729,2022,1,0,"Interested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121730,2021,12,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121731,2022,1,0,"Very uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121732,2022,1,0,"Interested","Bad","Agree","Disagree","Agree","Disagree"
"Mauritania","Arab Barometer Wave VII",121733,2022,1,1,"Very uninterested","Good","Disagree","Disagree","Disagree","Disagree"
"Mauritania","Arab Barometer Wave VII",121734,2022,1,1,"Uninterested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121735,2021,11,0,"Interested","Bad","Strongly agree","Agree","Disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121736,2022,1,0,"Uninterested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121737,2022,1,0,"Very interested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121738,2021,12,1,"Very uninterested","Good","Disagree","Disagree","Disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121739,2022,1,1,"Interested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121740,2022,1,1,"Very uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121741,2022,1,0,"Uninterested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121742,2022,1,1,"Very uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121743,2022,1,1,"Very uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121744,2021,12,0,"Very interested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121745,2022,1,0,"Very interested","Good","Agree","Disagree","Strongly agree","Agree"
"Mauritania","Arab Barometer Wave VII",121746,2022,1,1,"Uninterested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121747,2022,1,1,"Uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121748,2022,1,0,"Very interested","Bad","Disagree","Disagree","Disagree","Disagree"
"Mauritania","Arab Barometer Wave VII",121749,2021,12,0,"Uninterested","Bad","Agree","Strongly disagree","Disagree","Disagree"
"Mauritania","Arab Barometer Wave VII",121750,2021,11,1,"Very interested","Bad","Disagree","Disagree","Disagree","Disagree"
"Mauritania","Arab Barometer Wave VII",121751,2021,11,1,"Very uninterested","Bad","Strongly disagree","Strongly disagree","Strongly disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121752,2021,12,1,"Interested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121753,2022,1,1,"Very uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121754,2022,1,0,"Very uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121755,2021,11,1,"Uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121756,2022,1,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121757,2022,1,0,"Interested","Very bad","Agree","Strongly agree","Strongly agree","Disagree"
"Mauritania","Arab Barometer Wave VII",121758,2022,1,1,"Very uninterested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121759,2021,12,0,"Uninterested","Very bad","Disagree","Agree","Disagree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121760,2022,1,0,"Very uninterested","Bad","Agree","Agree","Agree","Agree"
"Mauritania","Arab Barometer Wave VII",121761,2022,1,1,"Uninterested","Good","Strongly agree","Agree","Disagree","Disagree"
"Mauritania","Arab Barometer Wave VII",121762,2021,12,0,"Very uninterested","Bad","Agree","Agree","Agree","Agree"
"Mauritania","Arab Barometer Wave VII",121763,2022,1,1,"Very uninterested","Bad","Disagree","Disagree","Disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121764,2021,11,0,"Very uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121765,2022,1,1,"Very uninterested","Bad","Agree","Agree","Agree","Agree"
"Mauritania","Arab Barometer Wave VII",121766,2021,11,1,"Interested","Bad","Disagree","Disagree","Strongly agree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121767,2022,1,1,"Uninterested","Good","Agree","Agree","Agree","Agree"
"Mauritania","Arab Barometer Wave VII",121768,2022,1,0,"Interested","Good","Strongly disagree","Strongly disagree","Strongly disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121769,2021,12,1,"Uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121770,2021,11,1,"Uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121771,2022,1,0,"Interested","Very bad","Strongly agree","Agree","Agree","Strongly disagree"
"Mauritania","Arab Barometer Wave VII",121772,2022,1,0,"Very uninterested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121773,2021,12,1,"Uninterested","Very bad","Disagree","Disagree","Strongly disagree","Strongly disagree"
"Mauritania","Arab Barometer Wave VII",121774,2022,1,0,"Very uninterested","Good","Agree","Disagree","Disagree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121775,2022,1,0,"Very interested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121776,2022,1,0,"Very interested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121777,2021,12,0,"Interested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121778,2021,12,1,"Very uninterested","Bad","Agree","Agree","Agree","Agree"
"Mauritania","Arab Barometer Wave VII",121779,2022,1,0,"Uninterested","Good","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree"
"Mauritania","Arab Barometer Wave VII",121780,2022,1,0,"Uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121781,2022,1,0,"Very uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121782,2022,1,1,"Interested","Good","Strongly disagree","Strongly disagree","Strongly disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121783,2022,1,0,"Uninterested","Good","Strongly agree","Strongly agree","Strongly agree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121784,2021,11,1,"Very uninterested","Good","Strongly agree","Agree","Disagree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121785,2022,1,0,"Uninterested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121786,2022,1,1,"Uninterested","Bad","Agree","Agree","Agree","Agree"
"Mauritania","Arab Barometer Wave VII",121787,2021,12,1,"Very uninterested","Good","Agree","Agree","Agree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121788,2022,1,0,"Uninterested","Bad","Disagree","Disagree","Disagree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121789,2022,1,1,"Interested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121790,2022,1,1,"Very uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121791,2021,12,0,"Very uninterested","Bad","Strongly agree","Strongly agree","Strongly agree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121792,2022,1,0,"Interested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121793,2022,1,1,"Very uninterested","Very bad","Disagree","Disagree","Agree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121794,2021,12,1,"Interested","Very good","Strongly disagree","Strongly disagree",NA,"Strongly agree"
"Mauritania","Arab Barometer Wave VII",121795,2022,1,1,"Uninterested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121796,2021,12,0,"Uninterested","Very bad","Disagree","Strongly disagree","Strongly agree","Agree"
"Mauritania","Arab Barometer Wave VII",121797,2021,11,1,"Interested","Good","Disagree","Disagree","Disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121798,2022,1,1,"Interested","Very bad","Agree","Agree","Agree","Agree"
"Mauritania","Arab Barometer Wave VII",121799,2022,1,0,"Very interested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121800,2021,12,1,"Uninterested","Very bad","Disagree","Disagree","Disagree","Disagree"
"Mauritania","Arab Barometer Wave VII",121801,2022,1,1,"Very uninterested","Bad","Disagree","Disagree","Disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121802,2021,11,0,"Interested","Good","Agree","Agree","Disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121803,2021,11,1,"Very uninterested","Very bad","Strongly agree","Strongly agree","Strongly agree","Disagree"
"Mauritania","Arab Barometer Wave VII",121804,2022,1,1,"Very uninterested","Good","Disagree","Disagree","Agree","Disagree"
"Mauritania","Arab Barometer Wave VII",121805,2022,1,1,"Very uninterested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121806,2022,1,1,"Very uninterested","Good","Disagree","Disagree","Disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121807,2022,1,1,"Very uninterested","Good","Agree","Agree","Agree","Agree"
"Mauritania","Arab Barometer Wave VII",121808,2022,1,1,"Very uninterested","Good","Disagree","Disagree","Disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121809,2022,1,1,"Very uninterested","Very bad","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree"
"Mauritania","Arab Barometer Wave VII",121810,2022,1,1,"Very uninterested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121811,2021,11,1,"Very uninterested","Very bad",NA,NA,NA,"Strongly agree"
"Mauritania","Arab Barometer Wave VII",121812,2021,12,1,"Very uninterested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121813,2022,1,1,"Uninterested","Bad","Disagree","Disagree","Disagree","Disagree"
"Mauritania","Arab Barometer Wave VII",121814,2021,11,1,"Uninterested","Very bad","Strongly agree","Strongly agree","Strongly agree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121815,2021,11,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121816,2022,1,1,"Uninterested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121817,2021,12,0,"Very uninterested","Very bad","Strongly agree","Strongly agree","Strongly agree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121818,2022,1,0,"Uninterested","Bad","Agree","Disagree","Disagree","Disagree"
"Mauritania","Arab Barometer Wave VII",121819,2022,1,1,"Very interested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121820,2022,1,0,"Uninterested","Bad","Agree","Agree","Agree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121821,2022,1,1,"Very uninterested","Good","Agree","Agree","Agree","Agree"
"Mauritania","Arab Barometer Wave VII",121822,2022,1,0,"Interested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121823,2022,1,0,"Interested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121824,2022,1,1,"Uninterested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121825,2021,12,0,"Very uninterested","Very bad","Disagree","Disagree","Disagree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121826,2022,1,1,"Uninterested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121827,2022,1,0,"Interested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121828,2022,1,0,"Very uninterested","Good","Disagree","Disagree","Disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121829,2022,1,1,"Very uninterested","Very bad","Disagree","Disagree","Disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121830,2021,12,1,"Uninterested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121831,2022,1,0,"Very uninterested","Bad","Disagree","Disagree","Agree","Disagree"
"Mauritania","Arab Barometer Wave VII",121832,2022,1,0,"Very interested","Bad","Disagree","Disagree","Disagree","Disagree"
"Mauritania","Arab Barometer Wave VII",121833,2022,1,0,"Interested","Very bad","Agree","Agree","Agree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121834,2022,1,1,"Very uninterested","Very bad","Strongly disagree","Strongly disagree","Strongly disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121835,2022,1,1,"Very uninterested","Bad","Disagree","Agree","Agree","Strongly agree"
"Mauritania","Arab Barometer Wave VII",121836,2022,1,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121837,2022,1,1,"Very uninterested","Bad",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121838,2022,1,1,"Uninterested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121839,2022,1,1,"Very uninterested","Bad","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree"
"Mauritania","Arab Barometer Wave VII",121840,2022,1,1,"Uninterested","Good","Agree","Disagree","Agree","Disagree"
"Mauritania","Arab Barometer Wave VII",121841,2022,1,0,"Uninterested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121842,2022,1,1,"Very interested","Good",NA,NA,NA,NA
"Mauritania","Arab Barometer Wave VII",121843,2022,1,1,"Very uninterested","Very bad","Disagree","Agree","Disagree","Agree"
"Mauritania","Arab Barometer Wave VII",121844,2021,12,1,"Very uninterested","Good",NA,NA,NA,NA
